country,year,rel_val-2004,rel_val-2010,value-2004,% of DE-2004,% of EU8-2004,var_name
Estonia,2015,148.51472741290965,112.21361088608622,31.216866000000003,47.020470629077764,47.61438203616151,annual_aver_wage
Estonia,2016,156.09847372238582,117.94367935979625,32.810922,48.673938001529784,49.46363123703562,annual_aver_wage
Estonia,2017,159.55475648323304,120.55515079831356,33.537411,49.23451159998267,50.18702796169202,annual_aver_wage
Estonia,2018,169.94532282455225,128.40597467700658,35.721443,51.71743672271793,53.16873107067352,annual_aver_wage
Estonia,2019,178.39341932828256,134.7891221958519,37.49718,53.39559965810006,55.206483765623624,annual_aver_wage
Estonia,2020,187.7207189900137,141.8365712474834,39.45772,56.569549326536865,58.99960640699026,annual_aver_wage
Estonia,2021,198.24291151582347,149.78684822221706,41.669419000000005,59.67392976923539,61.390452739117315,annual_aver_wage
Estonia,2022,183.6024041439103,138.7248867182973,38.592076,56.56542045047573,57.857612840028295,annual_aver_wage
Estonia,2023,181.45162172764995,137.09981514887735,38.139995000000006,56.002388632870364,57.58989440111674,annual_aver_wage
Estonia,2024,185.4233527601726,140.10074501213984,38.974828,56.13295291514005,58.02870648627327,annual_aver_wage
Hungary,2004,100,NA,26.19093,43.412324216787184,43.800467508763454,annual_aver_wage
Hungary,2005,104.40918287361312,NA,27.345736000000002,45.16318674231483,45.520673660257465,annual_aver_wage
Hungary,2006,106.44107330285712,NA,27.877907,46.05101636425468,46.13613248325933,annual_aver_wage
Hungary,2007,105.64982610392222,NA,27.670672,45.84775181390393,45.645356108257275,annual_aver_wage
Hungary,2008,107.12103006651539,NA,28.055994,46.27915574239066,46.0828984269226,annual_aver_wage
Hungary,2009,100.99948340895112,NA,26.452704,43.62587614522505,42.775734018972315,annual_aver_wage
Hungary,2010,102.33402173958696,100,26.802232,43.81764347378863,42.90530070845377,annual_aver_wage
Hungary,2011,103.65793043622354,101.29371315045702,27.148975999999998,43.50742493828764,43.128477206845474,annual_aver_wage
Hungary,2012,100.20489154069749,97.91943073994734,26.244593000000002,41.5043723545692,41.31253808863235,annual_aver_wage
Hungary,2013,99.18258725444267,96.92044304369875,25.976842,40.69774568493484,40.58433753224896,annual_aver_wage
Hungary,2014,97.88351921829427,95.6510039910109,25.636604,39.502472259358285,39.66864955953505,annual_aver_wage
Hungary,2015,98.64198789428248,96.392173607033925,25.835254,38.914406138712444,39.40593056193629,annual_aver_wage
Hungary,2016,99.53807673114318,97.26782456028289,26.069948,38.67392183173351,39.30137331223713,annual_aver_wage
Hungary,2017,106.73778288896193,104.30332070851412,27.955617999999998,41.04017446980878,41.83415894126057,annual_aver_wage
Hungary,2018,111.94076728088694,109.38763607448813,29.318328,42.44701909595,43.638167049237005,annual_aver_wage
Hungary,2019,115.68321170725896,113.04472329020956,30.298509,43.14476600110572,44.607998394308616,annual_aver_wage
Hungary,2020,117.68053673542711,114.99649357560968,30.821627,44.18819812448922,46.086389731161965,annual_aver_wage
Hungary,2021,120.82702676079086,118.0712188447589,31.645722000000003,45.319196606142924,46.62280510405593,annual_aver_wage
Hungary,2022,125.07946071407162,122.2266638091932,32.759474,48.01642234914825,49.1133196238257,annual_aver_wage
Hungary,2023,123.99329462527676,121.16527086251621,32.474997,47.68425907883047,49.035969928852445,annual_aver_wage
Hungary,2024,133.61805403626371,130.57050994857443,34.995811,50.40222912825017,52.104441481257936,annual_aver_wage
Latvia,2004,100,NA,18.196491,30.16127975981953,30.430947385946457,annual_aver_wage
Latvia,2005,116.31744274211988,NA,21.165693,34.95646068877084,35.2331567834267,annual_aver_wage
Latvia,2006,128.25589834875305,NA,23.338073,38.551745711511636,38.62300092442297,annual_aver_wage
Latvia,2007,158.1292788812964,NA,28.773979999999998,47.67583142679858,47.46536563159264,annual_aver_wage
Latvia,2008,163.11933987712246,NA,29.681995999999998,48.9612920372387,48.75366051105952,annual_aver_wage
Latvia,2009,147.29110134475926,NA,26.801812,44.20162607117996,43.34026424438501,annual_aver_wage
Latvia,2010,141.6097642122319,100,25.768008000000002,42.12684180831407,41.249703826824664,annual_aver_wage
Latvia,2011,136.67848378019693,96.51769744871235,24.870687999999998,39.856368480474956,39.50922128799868,annual_aver_wage
Latvia,2012,142.20529111904045,100.42054085049956,25.876373,40.92205278922484,40.73291001914785,annual_aver_wage
Latvia,2013,149.03583883288266,105.24404137098995,27.119293000000003,42.48761607239377,42.36922027504176,annual_aver_wage
Latvia,2014,159.03088677921474,112.30220434579188,28.938041000000002,44.58953150903578,44.77710883112511,annual_aver_wage
Latvia,2015,172.42437566671506,121.7602307481432,31.375186000000003,47.258940464902906,47.85586396339806,annual_aver_wage
Latvia,2016,182.63717438708375,128.97216191488297,33.233557,49.30090330860883,50.100768522841385,annual_aver_wage
Latvia,2017,189.15798106349183,133.5769338475834,34.420114999999996,50.53036298002364,51.50794955369855,annual_aver_wage
Latvia,2018,196.11287692775488,138.48824480340116,35.685661999999994,51.66563305948473,53.115473693404645,annual_aver_wage
Latvia,2019,204.14685996327532,144.1615704248462,37.147565,52.8977514845983,54.69175132916524,annual_aver_wage
Latvia,2020,212.18708596069428,149.83930461368996,38.610604,55.355060239298716,57.7329465345733,annual_aver_wage
Latvia,2021,223.20123698574628,157.61712352774802,40.614793,58.16362126561047,59.836700151147596,annual_aver_wage
Latvia,2022,221.323616734677,156.29121195553802,40.273132,59.02938842775673,60.37786822122122,annual_aver_wage
Latvia,2023,232.3247432705569,164.0598334182448,42.274951,62.07389999231911,63.833515549815466,annual_aver_wage
Latvia,2024,250.41375284938178,176.8336768600817,45.566516,65.6265397023683,67.84291601148503,annual_aver_wage
Lithuania,2004,100,NA,26.471708,43.87772294714693,44.270027301645015,annual_aver_wage
Lithuania,2005,110.49238303777,NA,29.249221000000002,48.30691081381889,48.68928172047552,annual_aver_wage
Lithuania,2006,126.50972880178341,NA,33.489286,55.32035305280289,55.4226016919334,annual_aver_wage
Lithuania,2007,134.68989609586205,NA,35.654716,59.076576462011104,58.81578187760595,annual_aver_wage
Lithuania,2008,137.2153357085988,NA,36.323243000000005,59.91621682930576,59.66212844590098,annual_aver_wage
Lithuania,2009,119.47233249928564,NA,31.626367,52.15829616758394,51.14188185746164,annual_aver_wage
Lithuania,2010,119.9712311725409,100,31.758434,51.920292992682356,50.839242075047416,annual_aver_wage
Lithuania,2011,122.47237692407306,102.0847879338131,32.42053,51.955321461645646,51.5027929281329,annual_aver_wage
Lithuania,2012,124.52609026965695,103.79662611827774,32.964183,52.131032308108566,51.89008134925722,annual_aver_wage
Lithuania,2013,129.29555962161567,107.77213700146551,34.226743,53.62281074187631,53.473385661795966,annual_aver_wage
Lithuania,2014,135.28730371308114,112.76645441648665,35.81286,55.18267976048161,55.41481988272279,annual_aver_wage
Lithuania,2015,143.8981950087996,119.94391788965413,38.09231,57.376622738128965,58.10134178683713,annual_aver_wage
Lithuania,2016,150.88595718870877,125.76844941409892,39.94208999999999,59.2527943076858,60.21412048696735,annual_aver_wage
Lithuania,2017,159.46130487688973,132.9162861115885,42.212131,61.969412408712415,63.1683047573233,annual_aver_wage
Lithuania,2018,166.64207689205398,138.90169773484425,44.113004000000004,63.86672265784456,65.65895018282285,annual_aver_wage
Lithuania,2019,177.8640124014665,148.25555315479346,47.083642,67.04662320412643,69.32047470501607,annual_aver_wage
Lithuania,2020,186.8920773831443,155.7807447306753,49.473525,70.92895922129193,73.97585320607458,annual_aver_wage
Lithuania,2021,199.02245068584168,165.89181317945338,52.684642,75.44860720580984,77.61888940132127,annual_aver_wage
Lithuania,2022,186.9738477018559,155.84890300321484,49.495171,72.54637345457118,74.20363810355775,annual_aver_wage
Lithuania,2023,189.6119056616974,158.04781180331497,50.19351,73.7010178912678,75.79022861752857,annual_aver_wage
Lithuania,2024,199.82706064905219,166.56248226848967,52.897636,76.18508312365655,78.7580484835423,annual_aver_wage
Poland,2004,100,NA,28.287633999999997,46.88767976294895,47.306895704611954,annual_aver_wage
Poland,2005,99.60789226840252,NA,28.176716,46.535601985376076,46.90395218668662,annual_aver_wage
Poland,2006,100.27395362934914,NA,28.365129,46.85584967885842,46.942453371723396,annual_aver_wage
Poland,2007,103.56025887495575,NA,29.294747,48.538694322534226,48.32441940391984,annual_aver_wage
Poland,2008,108.99956143380533,NA,30.833397,50.86056055721858,50.64487474968736,annual_aver_wage
Poland,2009,108.93037926042172,NA,30.813827,50.81825284335361,49.82795210117754,annual_aver_wage
Poland,2010,113.36319962284581,100,32.067766999999996,52.42600621494972,51.33442566214748,annual_aver_wage
Poland,2011,113.98951216634096,100.55248312113531,32.244936,51.67392437416015,51.22384679673337,annual_aver_wage
Poland,2012,112.870814858535,99.56565731564658,31.928483,50.493130038196156,50.25974950534574,annual_aver_wage
Poland,2013,114.09842548160798,100.64855778701398,32.275745,50.56619514419062,50.42528761520729,annual_aver_wage
Poland,2014,116.70199777047453,102.94522222267611,33.012234,50.867301215264085,51.081287588768305,annual_aver_wage
Poland,2015,119.57575172246642,105.4802194365451,33.825151,50.949205442968555,51.59274035211767,annual_aver_wage
Poland,2016,125.90172794232281,111.06049261241047,35.61462,52.833132998458346,53.69030563442118,annual_aver_wage
Poland,2017,131.05023559057642,115.6020966473905,37.071011,54.422004164322196,55.47488044396725,annual_aver_wage
Poland,2018,139.41220039823762,122.97835705242588,39.436413,57.09596316975411,58.69818968928588,annual_aver_wage
Poland,2019,148.0227084386061,130.57386253305384,41.872122000000005,59.62547218609837,61.647639193806356,annual_aver_wage
Poland,2020,150.62973099835781,132.8735705233233,42.609587,61.08830245589112,63.712471530651264,annual_aver_wage
Poland,2021,149.8297878147038,132.1679242586489,42.383302,60.69626713384926,62.4421976787998,annual_aver_wage
Poland,2022,143.30900208904006,126.41580562812497,40.538726000000004,59.41867653651574,60.7760493096041,annual_aver_wage
Poland,2023,146.9812498281051,129.65517056426162,41.577518,61.04983289657386,62.78041911333575,annual_aver_wage
Poland,2024,156.28952919851835,137.86619442507487,44.21061,63.67371498033602,65.8241393975901,annual_aver_wage
Slovakia,2004,100,NA,23.539214,39.017018104219126,39.36586360197327,annual_aver_wage
Slovakia,2005,106.13803417565259,NA,24.984059000000002,41.262730035791,41.58934308616226,annual_aver_wage
Slovakia,2006,109.79747242197638,NA,25.845462,42.69365679079576,42.772567500244726,annual_aver_wage
Slovakia,2007,116.54917194771244,NA,27.434759,45.456865727954394,45.25619559579963,annual_aver_wage
Slovakia,2008,117.73814112909633,NA,27.714633000000003,45.71607111657494,45.522201689893336,annual_aver_wage
Slovakia,2009,121.75536957181323,NA,28.660257,47.26657895436018,46.345490062089276,annual_aver_wage
Slovakia,2010,127.10999611117006,100,29.920694,48.91586276024797,47.897368154847264,annual_aver_wage
Slovakia,2011,125.98579544754553,99.11556864289311,29.656066,47.52514663757131,47.11120472925774,annual_aver_wage
Slovakia,2012,124.40293036122617,97.87029672506928,29.283472000000003,46.31019142581488,46.09614454174994,annual_aver_wage
Slovakia,2013,125.37152684877245,98.63231113556391,29.511472,46.23542701010675,46.106587579872645,annual_aver_wage
Slovakia,2014,127.87594352130873,100.60258629027788,30.100991999999998,46.38147866461429,46.57659427287515,annual_aver_wage
Slovakia,2015,132.9100368432013,104.56300913341114,31.285978,47.12457072567672,47.71979701187634,annual_aver_wage
Slovakia,2016,137.123440060488,107.87777850339968,32.27778,47.883039146142195,48.65990072056383,annual_aver_wage
Slovakia,2017,141.17792548213376,111.06752403537163,33.232174,48.78640919227911,49.73025633272093,annual_aver_wage
Slovakia,2018,145.18110502755104,114.21690619876665,34.174491,49.477762581528225,50.866207209382694,annual_aver_wage
Slovakia,2019,149.9239396863464,117.94818997179678,35.290917,50.253903778877174,51.95823889781767,annual_aver_wage
Slovakia,2020,151.8677089218017,119.47739246957305,35.748464999999996,51.25168291947625,53.453300511384505,annual_aver_wage
Slovakia,2021,155.3031464856898,122.18012055469035,36.55714,52.352738705670596,53.85866732260642,annual_aver_wage
Slovakia,2022,147.17474848565465,115.7853457543465,34.643779,50.77829772952255,51.93828786763124,annual_aver_wage
Slovakia,2023,146.8282670780766,115.51276183633976,34.56222,50.749007084420555,52.18759467766487,annual_aver_wage
Slovakia,2024,153.38389803499814,120.67020905330607,36.105364,52.00024737494654,53.75642889651899,annual_aver_wage
Slovenia,2004,100,NA,42.724569,70.81737232891291,71.45054017976538,annual_aver_wage
Slovenia,2005,103.64943178244816,NA,44.283773000000004,73.13741014881732,73.71632561573477,annual_aver_wage
Slovenia,2006,106.8897757634489,NA,45.668196,75.4384768312051,75.57790980963722,annual_aver_wage
Slovenia,2007,109.2155757030574,NA,46.661884,77.31443879646923,76.97313284846108,annual_aver_wage
Slovenia,2008,111.02304156655156,NA,47.434116,78.2439161437882,77.91210497118243,annual_aver_wage
Slovenia,2009,112.10874239597361,NA,47.897977,78.99348256453624,77.45412809967758,annual_aver_wage
Slovenia,2010,115.29379032471924,100,49.258775,80.53073493676095,78.8539758145913,annual_aver_wage
Slovenia,2011,114.9090491702795,99.66629499008043,49.094396,78.67592313097072,77.99065934825111,annual_aver_wage
Slovenia,2012,111.23115367179011,96.47627453179663,47.523031,75.15504523319281,74.80767670029236,annual_aver_wage
Slovenia,2013,109.94495696375543,95.36069258725982,46.973509,73.59308430220261,73.38801014881385,annual_aver_wage
Slovenia,2014,111.90830737227563,97.06360338843179,47.812341999999994,73.67222716042853,73.98214831491094,annual_aver_wage
Slovenia,2015,114.07174639959501,98.94006093330577,48.736661999999995,73.40970051671074,74.33693195323562,annual_aver_wage
Slovenia,2016,118.31722632474069,102.62237540417925,50.550525,74.99006336349773,76.2067133449816,annual_aver_wage
Slovenia,2017,121.03838894196919,104.98257417079495,51.71313,75.91733001859959,77.38606600541152,annual_aver_wage
Slovenia,2018,123.21531435460471,106.87072912389722,52.643212,76.21674145388319,78.35553512002451,annual_aver_wage
Slovenia,2019,126.67833817118199,109.87438075754014,54.122774,77.07027496173916,79.68407342049498,annual_aver_wage
Slovenia,2020,130.43107819297137,113.12931756829114,55.726116000000005,79.89314303609828,83.32511129863262,annual_aver_wage
Slovenia,2021,136.00239010017864,117.96159161489501,58.106435,83.21304699090336,85.60667360651446,annual_aver_wage
Slovenia,2022,130.90906546067205,113.54389953871163,55.930334,81.97856105604524,83.85129658703697,annual_aver_wage
Slovenia,2023,136.99844227802507,118.82551687491213,58.531994,85.94472745591172,88.3810119415799,annual_aver_wage
Slovenia,2024,144.59193257163108,125.41172613407458,61.77628,88.97242642129191,91.97725311151683,annual_aver_wage
